,dttl,swin,dwin,tcprtt,synack,ackdat,label,proto_tcp,proto_udp,service_dns,state_FIN,attack_cat_DoS,attack_cat_Exploits,attack_cat_Normal
196484,0.9921259842519685,1.0,1.0,0.03556176888472679,0.013104019488428743,0.03250422559145991,3,1.0,0.0,0.0,1.0,0,1,0
196485,0.9921259842519685,1.0,1.0,0.03718315263546973,0.018282095006090134,0.03233569348504031,3,1.0,0.0,0.0,1.0,0,1,0
196486,0.9921259842519685,1.0,1.0,0.03613398251293686,0.015009987819732033,0.032416448452699705,3,1.0,0.0,0.0,1.0,0,1,0
196488,0.9921259842519685,1.0,1.0,0.12447088687074948,0.18160876979293541,0.06485747450425226,3,1.0,0.0,0.0,1.0,0,1,0
196489,0.9921259842519685,1.0,1.0,0.023167608281199056,0.03685066991473812,0.010973546779246111,3,1.0,0.0,0.0,1.0,0,1,0
196490,0.9921259842519685,1.0,1.0,0.08385713576556549,0.16391912302070646,0.028717168716789518,4,1.0,0.0,0.0,1.0,0,0,0
196495,0.9921259842519685,1.0,1.0,0.07509415027282448,0.10979390986601704,0.039046782406090746,3,1.0,0.0,0.0,1.0,0,1,0
196497,0.9921259842519685,1.0,1.0,0.022302244177575394,0.03197271619975639,0.011825336133775169,7,1.0,0.0,0.0,1.0,0,0,0
196498,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.0,1.0,0.0,1,0,0
196499,0.9921259842519685,1.0,1.0,0.07919624445395525,0.12199366626065773,0.038944960925128905,3,1.0,0.0,0.0,1.0,0,1,0
196500,0.9921259842519685,1.0,1.0,0.08370888346564236,0.12145383678440926,0.04386328956414086,4,1.0,0.0,0.0,1.0,0,0,0
196501,0.9921259842519685,1.0,1.0,0.08092563101142951,0.14745724725943968,0.03158010787459244,3,1.0,0.0,0.0,1.0,0,1,0
196502,0.9921259842519685,0.0,0.0,0.0,0.0,0.0,3,0.0,1.0,1.0,0.0,0,1,0
196503,0.9921259842519685,1.0,1.0,0.09546173547764743,0.10893447015834348,0.06067717604793614,4,1.0,0.0,0.0,1.0,0,0,0
196506,0.9921259842519685,1.0,1.0,0.13037548752198627,0.13655152253349573,0.08727364909227905,3,1.0,0.0,0.0,1.0,0,1,0
196508,0.9921259842519685,1.0,1.0,0.08650756489224538,0.12913032886723508,0.044026906150789885,3,1.0,0.0,0.0,1.0,0,1,0
196509,0.9921259842519685,1.0,1.0,0.07426836483750608,0.07969792935444579,0.04902669197457131,3,1.0,0.0,0.0,1.0,0,1,0
196510,0.9921259842519685,1.0,1.0,0.12284950312000653,0.20566333739342263,0.05449274995944696,3,1.0,0.0,0.0,1.0,0,1,0
196511,0.9921259842519685,1.0,1.0,0.06201038168594393,0.06013739342265529,0.04324323185593875,7,1.0,0.0,0.0,1.0,0,0,0
196513,0.9921259842519685,1.0,1.0,0.05682557613795379,0.09662362971985383,0.024668887077168744,3,1.0,0.0,0.0,1.0,0,1,0
196514,0.9921259842519685,1.0,1.0,0.0827381998548335,0.09745383678440925,0.051494985116508345,3,1.0,0.0,0.0,1.0,0,1,0
196515,0.9921259842519685,1.0,1.0,0.09074919064977441,0.1628316686967113,0.036323584453194065,3,1.0,0.0,0.0,1.0,0,1,0
196517,0.9921259842519685,1.0,1.0,0.1117399721741837,0.19418075517661387,0.047000795611985724,3,1.0,0.0,0.0,1.0,0,1,0
196518,0.9921259842519685,1.0,1.0,0.07853749441538281,0.09785529841656515,0.04695304484850017,3,1.0,0.0,0.0,1.0,0,1,0
196521,0.9921259842519685,1.0,1.0,0.0886407880314107,0.1507936662606577,0.038454111165181826,3,1.0,0.0,0.0,1.0,0,1,0
196523,0.9921259842519685,1.0,1.0,0.04359623855069625,0.020402436053593175,0.038284876841652146,3,1.0,0.0,0.0,1.0,0,1,0
196529,0.9921259842519685,1.0,1.0,0.18588960100677399,0.24140901339829474,0.10760283442914313,3,1.0,0.0,0.0,1.0,0,1,0
196530,0.9921259842519685,1.0,1.0,0.07742862087794877,0.08095688185140072,0.05188120452705326,7,1.0,0.0,0.0,1.0,0,0,0
196531,0.9921259842519685,1.0,1.0,0.0416971332969299,0.039234104750304505,0.029511376268291877,7,1.0,0.0,0.0,1.0,0,0,0
196533,0.9921259842519685,1.0,1.0,0.07159244436513804,0.11426650426309377,0.03376962082382707,3,1.0,0.0,0.0,1.0,0,1,0
196534,0.9921259842519685,1.0,1.0,0.13588094736573775,0.14774372716199755,0.08900391205152025,3,1.0,0.0,0.0,1.0,0,1,0
196535,0.9921259842519685,1.0,1.0,0.04354123091000079,0.02749817295980511,0.03567052254081812,7,1.0,0.0,0.0,1.0,0,0,0
196538,0.9921259842519685,1.0,1.0,0.0773823339607782,0.08695931790499391,0.049669922847406116,3,1.0,0.0,0.0,1.0,0,1,0
196543,0.9921259842519685,1.0,1.0,0.06217406295825725,0.1028911084043849,0.0280093338698272,3,1.0,0.0,0.0,1.0,0,1,0
196544,0.9921259842519685,1.0,1.0,0.03787074814416295,0.04461485992691839,0.023567108431450618,7,1.0,0.0,0.0,1.0,0,0,0
196545,0.9921259842519685,1.0,1.0,0.03324675220131187,0.011956151035322776,0.0304944802224062,2,1.0,0.0,0.0,1.0,1,0,0
196548,0.23622047244094488,0.0,0.0,0.0,0.0,0.0,2,0.0,1.0,0.0,0.0,1,0,0
196549,0.9921259842519685,0.0,0.0,0.0,0.0,0.0,3,0.0,1.0,1.0,0.0,0,1,0
196552,0.9921259842519685,1.0,1.0,0.03712546169522815,0.016459926918392202,0.032931875811499645,3,1.0,0.0,0.0,1.0,0,1,0
196554,0.9921259842519685,1.0,1.0,0.10116240536337913,0.15667137637028014,0.04944380893795982,3,1.0,0.0,0.0,1.0,0,1,0
196555,0.9921259842519685,1.0,1.0,0.07681682858143345,0.11793422655298415,0.03791691507596936,2,1.0,0.0,0.0,1.0,1,0,0
196556,0.9921259842519685,1.0,1.0,0.06703955586025911,0.07829476248477467,0.04196519671559013,3,1.0,0.0,0.0,1.0,0,1,0
196557,0.9921259842519685,1.0,1.0,0.06516392947752132,0.09630012180267965,0.03351401379575734,3,1.0,0.0,0.0,1.0,0,1,0
196559,0.9921259842519685,1.0,1.0,0.03922782688961308,0.013910840438489646,0.03605112421448239,3,1.0,0.0,0.0,1.0,0,1,0
196562,0.9921259842519685,1.0,1.0,0.04437774954350367,0.0398246041412911,0.03210466405582345,3,1.0,0.0,0.0,1.0,0,1,0
196563,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,1.0,0.0,0.0,0,0,0
196564,0.23622047244094488,0.0,0.0,0.0,0.0,0.0,3,0.0,1.0,1.0,0.0,0,1,0
196565,0.9921259842519685,1.0,1.0,0.03490972709501966,0.014386358099878196,0.03135961170202681,3,1.0,0.0,0.0,1.0,0,1,0
196566,0.9921259842519685,1.0,1.0,0.03476348726975613,0.013250182704019488,0.03161592094720661,3,1.0,0.0,0.0,1.0,0,1,0
196567,0.9921259842519685,1.0,1.0,0.0521767596743011,0.04770572472594397,0.0374288741844626,7,1.0,0.0,0.0,1.0,0,0,0
196572,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,1.0,1.0,0.0,0,0,0
196573,0.9921259842519685,1.0,1.0,0.1012509542484011,0.12597710109622412,0.06059642108027675,3,1.0,0.0,0.0,1.0,0,1,0
196574,0.9921259842519685,1.0,1.0,0.0811671279705803,0.10872594397076735,0.04578876887998477,3,1.0,0.0,0.0,1.0,0,1,0
196577,0.9921259842519685,1.0,1.0,0.1627843794400222,0.3332599269183922,0.05032017589134173,4,1.0,0.0,0.0,1.0,0,0,0
196580,0.9921259842519685,1.0,1.0,0.06669273939392312,0.09538221680876978,0.03544511084848191,3,1.0,0.0,0.0,1.0,0,1,0
196581,0.9921259842519685,1.0,1.0,0.09302865361420323,0.16816565164433617,0.03678774996295804,3,1.0,0.0,0.0,1.0,0,1,0
196582,0.9921259842519685,1.0,1.0,0.027409904863614592,0.04281023142509135,0.013266987860772817,3,1.0,0.0,0.0,1.0,0,1,0
196583,0.9921259842519685,1.0,1.0,0.025824745656744273,0.03502070645554202,0.014414410618646251,3,1.0,0.0,0.0,1.0,0,1,0
196584,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,1.0,1.0,0.0,0,0,0
196585,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,1.0,1.0,0.0,0,0,0
196586,0.9921259842519685,1.0,1.0,0.08198620515703339,0.1141729598051157,0.04468347914871623,3,1.0,0.0,0.0,1.0,0,1,0
196587,0.9921259842519685,1.0,1.0,0.08715289843308723,0.13316638246041412,0.04324814737570932,3,1.0,0.0,0.0,1.0,0,1,0
196591,0.9921259842519685,1.0,1.0,0.10443200586032621,0.1334548112058465,0.06123192756490065,3,1.0,0.0,0.0,1.0,0,1,0
196592,0.9921259842519685,1.0,1.0,0.0729904434286665,0.12532034104750303,0.031250065832854064,3,1.0,0.0,0.0,1.0,0,1,0
196593,0.9921259842519685,1.0,1.0,0.08093837668427357,0.10543434835566383,0.04673535754437485,3,1.0,0.0,0.0,1.0,0,1,0
196596,0.9921259842519685,1.0,1.0,0.04036890002160056,0.021466504263093787,0.03452309978294469,3,1.0,0.0,0.0,1.0,0,1,0
196598,0.9921259842519685,1.0,1.0,0.04036890002160056,0.021466504263093787,0.03452309978294469,3,1.0,0.0,0.0,1.0,0,1,0
196601,0.9921259842519685,1.0,1.0,0.06142609320977633,0.0655727161997564,0.040673117233039874,3,1.0,0.0,0.0,1.0,0,1,0
196603,0.9921259842519685,1.0,1.0,0.07227064832541982,0.09841656516443362,0.040190694078413775,3,1.0,0.0,0.0,1.0,0,1,0
196610,0.9921259842519685,1.0,1.0,0.0674420507921771,0.07263337393422654,0.04442646768642635,3,1.0,0.0,0.0,1.0,0,1,0
196621,0.9921259842519685,1.0,1.0,0.07370084698350174,0.12100365408038975,0.033549124651261426,7,1.0,0.0,0.0,1.0,0,0,0
196622,0.9921259842519685,1.0,1.0,0.036574714463387045,0.01602533495736906,0.032511949979670815,3,1.0,0.0,0.0,1.0,0,1,0
196623,0.9921259842519685,1.0,1.0,0.03700806734008541,0.015239951278928136,0.033248575728146476,3,1.0,0.0,0.0,1.0,0,1,0
196624,0.9921259842519685,1.0,1.0,0.09595277929458737,0.16294859926918392,0.04172854954949261,3,1.0,0.0,0.0,1.0,0,1,0
196627,0.9921259842519685,1.0,1.0,0.037476303110883326,0.01778124238733252,0.032823032159436986,2,1.0,0.0,0.0,1.0,1,0,0
196629,0.9921259842519685,1.0,1.0,0.03400813844752338,0.012071132764920826,0.031250065832854064,3,1.0,0.0,0.0,1.0,0,1,0
196631,0.9921259842519685,1.0,1.0,0.03304215061092022,0.039189281364190004,0.020467522107550165,3,1.0,0.0,0.0,1.0,0,1,0
196632,0.9921259842519685,1.0,1.0,0.03493119349138862,0.012774665042630936,0.031962816199586956,3,1.0,0.0,0.0,1.0,0,1,0
196633,0.9921259842519685,1.0,1.0,0.09590112577832458,0.058825822168087696,0.0791925345894593,3,1.0,0.0,0.0,1.0,0,1,0
196634,0.9921259842519685,1.0,1.0,0.02360632775698966,0.0337266747868453,0.012558450796700421,3,1.0,0.0,0.0,1.0,0,1,0
196635,0.9921259842519685,1.0,1.0,0.043291013227325106,0.024993909866017048,0.036310944545212595,3,1.0,0.0,0.0,1.0,0,1,0
196638,0.9921259842519685,1.0,1.0,0.06765738558075322,0.1241432399512789,0.026091578942194188,3,1.0,0.0,0.0,1.0,0,1,0
196642,0.9921259842519685,1.0,1.0,0.06601587708341439,0.08496175395858709,0.038491328672016156,3,1.0,0.0,0.0,1.0,0,1,0
196644,0.9921259842519685,1.0,1.0,0.14869101939891405,0.2366791717417783,0.07036777216706307,3,1.0,0.0,0.0,1.0,0,1,0
196645,0.9921259842519685,1.0,1.0,0.10875748472867144,0.09434348355663824,0.07985261867293605,3,1.0,0.0,0.0,1.0,0,1,0
196649,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,1.0,1.0,0.0,0,0,0
196651,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,1.0,1.0,0.0,0,0,0
196652,0.9921259842519685,1.0,1.0,0.10565156550403769,0.21635468940316685,0.032637646842375426,3,1.0,0.0,0.0,1.0,0,1,0
196653,0.9921259842519685,1.0,1.0,0.07451858252018176,0.09656126674786845,0.04321233430309516,2,1.0,0.0,0.0,1.0,1,0,0
196657,0.9921259842519685,1.0,1.0,0.038991025704668,0.06158148599269184,0.01862630884491605,3,1.0,0.0,0.0,1.0,0,1,0
196658,0.9921259842519685,1.0,1.0,0.12477342889457449,0.2384097442143727,0.044707354530459015,2,1.0,0.0,0.0,1.0,1,0,0
196659,0.9921259842519685,1.0,1.0,0.08252219424137085,0.1363663824604141,0.037247702170061535,3,1.0,0.0,0.0,1.0,0,1,0
196660,0.9921259842519685,1.0,1.0,0.07266844748313211,0.11879951278928136,0.03326262007034811,3,1.0,0.0,0.0,1.0,0,1,0
196663,0.9921259842519685,1.0,1.0,0.05252223449086404,0.057387576126674784,0.03430190139326897,8,1.0,0.0,0.0,1.0,0,0,0
196666,0.9921259842519685,1.0,1.0,0.08719516040093861,0.14005554202192447,0.0408100495695058,7,1.0,0.0,0.0,1.0,0,0,0
196690,0.9921259842519685,1.0,1.0,0.0894176032500124,0.0930884287454324,0.06005992720817436,3,1.0,0.0,0.0,1.0,0,1,0
196693,0.9921259842519685,1.0,1.0,0.05852075062621503,0.07183045066991474,0.03537699578880399,2,1.0,0.0,0.0,1.0,1,0,0
196695,0.9921259842519685,1.0,1.0,0.056751785400435496,0.04094908647990255,0.04465258159587265,3,1.0,0.0,0.0,1.0,0,1,0
196696,0.9921259842519685,1.0,1.0,0.08810144482264061,0.11395079171741777,0.051164943074769965,3,1.0,0.0,0.0,1.0,0,1,0
196706,0.9921259842519685,1.0,1.0,0.11770763036475433,0.18223045066991472,0.05755371434229292,7,1.0,0.0,0.0,1.0,0,0,0
196710,0.9921259842519685,1.0,1.0,0.10728636575251121,0.1608652862362972,0.05434317771499956,3,1.0,0.0,0.0,1.0,0,1,0
196714,0.9921259842519685,1.0,1.0,0.0992747041326838,0.18468599269183922,0.037373399032766146,3,1.0,0.0,0.0,1.0,0,1,0
196716,0.9921259842519685,1.0,1.0,0.08033396346151007,0.10050572472594396,0.0478785669995878,3,1.0,0.0,0.0,1.0,0,1,0
196720,0.9921259842519685,1.0,1.0,0.09898021200749713,0.15986942752740557,0.046007158401220175,8,1.0,0.0,0.0,1.0,0,0,0
196736,0.9921259842519685,1.0,1.0,0.15867423536025307,0.15259634591961022,0.11111532441377159,3,1.0,0.0,0.0,1.0,0,1,0
196737,0.9921259842519685,1.0,1.0,0.07088539493473545,0.08098416565164433,0.045021947795775605,3,1.0,0.0,0.0,1.0,0,1,0
196747,0.9921259842519685,1.0,1.0,0.09546106465276091,0.17545237515225334,0.03670839942951882,3,1.0,0.0,0.0,1.0,0,1,0
196749,0.9921259842519685,1.0,1.0,0.11541139677816223,0.16396784409257004,0.06173050171305863,3,1.0,0.0,0.0,1.0,0,1,0
196753,0.9921259842519685,1.0,1.0,0.038924614040901535,0.01995225334957369,0.03355684903947233,3,1.0,0.0,0.0,1.0,0,1,0
196754,0.9921259842519685,1.0,1.0,0.039995250559803366,0.02105334957369062,0.03428083487996651,3,1.0,0.0,0.0,1.0,0,1,0
196755,0.9921259842519685,1.0,1.0,0.03962562604732535,0.020117904993909867,0.03423097746515072,2,1.0,0.0,0.0,1.0,1,0,0
196756,0.9921259842519685,1.0,1.0,0.03759101416647995,0.018342509135200972,0.03274087275755743,3,1.0,0.0,0.0,1.0,0,1,0
196759,0.9921259842519685,1.0,1.0,0.11379470880162501,0.16812082825822167,0.05854173381617781,3,1.0,0.0,0.0,1.0,0,1,0
196761,0.9921259842519685,1.0,1.0,0.08938406200568591,0.141678928136419,0.04251643714700423,8,1.0,0.0,0.0,1.0,0,0,0
196762,0.9921259842519685,1.0,1.0,0.035558414760294144,0.015138611449451887,0.03176759984298425,3,1.0,0.0,0.0,1.0,0,1,0
196764,0.9921259842519685,1.0,1.0,0.05643046027978764,0.06642241169305725,0.03513753975426614,3,1.0,0.0,0.0,1.0,0,1,0
196771,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,1.0,1.0,0.0,0,1,0
196780,0.9921259842519685,1.0,1.0,0.11253825378915436,0.21555566382460412,0.04013451670960724,4,1.0,0.0,0.0,1.0,0,0,0
196789,0.9921259842519685,1.0,1.0,0.05580659313531477,0.10891108404384894,0.01917474040788983,3,1.0,0.0,0.0,1.0,0,1,0
196795,0.9921259842519685,1.0,1.0,0.025807975034581022,0.03885213154689403,0.013016296352473665,3,1.0,0.0,0.0,1.0,0,1,0
196796,0.9921259842519685,1.0,1.0,0.08258726425536425,0.14641071863580998,0.03369659024437857,3,1.0,0.0,0.0,1.0,0,1,0
196799,0.9921259842519685,1.0,1.0,0.03677126615514033,0.0283809987819732,0.02826564311500701,3,1.0,0.0,0.0,1.0,0,1,0
196800,0.0,0.0,0.0,0.0,0.0,0.0,3,0.0,1.0,1.0,0.0,0,1,0
196802,0.9921259842519685,1.0,1.0,0.18079133186914623,0.10962436053593179,0.14975130981046456,3,1.0,0.0,0.0,1.0,0,1,0
196804,0.9921259842519685,1.0,1.0,0.06524912423811063,0.09235176613885504,0.03502588723376316,7,1.0,0.0,0.0,1.0,0,0,0
196806,0.9921259842519685,1.0,1.0,0.10450982154716368,0.1803848964677223,0.04440329452179365,3,1.0,0.0,0.0,1.0,0,1,0
196808,0.9921259842519685,1.0,1.0,0.08489691433968694,0.1498192448233861,0.03488614602885691,7,1.0,0.0,0.0,1.0,0,0,0
196813,0.9921259842519685,1.0,1.0,0.05633587397078692,0.0987673568818514,0.023383829765719306,2,1.0,0.0,0.0,1.0,1,0,0
196818,0.9921259842519685,1.0,1.0,0.07865287629586597,0.08880292326431181,0.05033562466776352,3,1.0,0.0,0.0,1.0,0,1,0
196823,0.9921259842519685,1.0,1.0,0.08640291620994672,0.12573934226552982,0.045139218053159236,3,1.0,0.0,0.0,1.0,0,1,0
196826,0.9921259842519685,1.0,1.0,0.08132208851936873,0.07280876979293543,0.05889284237121864,7,1.0,0.0,0.0,1.0,0,0,0
196832,0.9921259842519685,1.0,1.0,0.06460982812124756,0.07292959805115712,0.04135497004692917,3,1.0,0.0,0.0,1.0,0,1,0
196835,0.9921259842519685,1.0,1.0,0.06739777634966614,0.1299352009744214,0.02373283166942989,3,1.0,0.0,0.0,1.0,0,1,0
196845,0.0,0.0,0.0,0.0,0.0,0.0,7,0.0,1.0,0.0,0.0,0,0,0
196855,0.9921259842519685,1.0,1.0,0.14854545039853706,0.16511766138855052,0.09600080333637392,7,1.0,0.0,0.0,1.0,0,0,0
196858,0.9921259842519685,1.0,1.0,0.08886618519328478,0.1436394640682095,0.04126789512527904,7,1.0,0.0,0.0,1.0,0,0,0
196862,0.9921259842519685,1.0,1.0,0.12462651824442443,0.15569695493300853,0.07435706756943697,3,1.0,0.0,0.0,1.0,0,1,0
196871,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,1.0,1.0,0.0,0,0,0
196880,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,1.0,1.0,0.0,0,0,0
196882,0.9921259842519685,1.0,1.0,0.10033393662851461,0.1417646772228989,0.05394782948202359,3,1.0,0.0,0.0,1.0,0,1,0
196888,0.9921259842519685,1.0,1.0,0.07940084604434688,0.09189963459196102,0.05000277375758482,4,1.0,0.0,0.0,1.0,0,0,0
196905,0.9921259842519685,1.0,1.0,0.07013675436136799,0.13535298416565164,0.02464782056386629,3,1.0,0.0,0.0,1.0,0,1,0
196906,0.9921259842519685,1.0,1.0,0.10710323055848854,0.13736613885505478,0.06261880635731194,3,1.0,0.0,0.0,1.0,0,1,0
196907,0.9921259842519685,1.0,1.0,0.07789216087454098,0.15056760048721068,0.027283943595112846,4,1.0,0.0,0.0,1.0,0,0,0
196909,0.9921259842519685,1.0,1.0,0.12240608787001023,0.20273812423873322,0.05508261233191555,2,1.0,0.0,0.0,1.0,1,0,0
196910,0.9921259842519685,1.0,1.0,0.07789216087454098,0.15056760048721068,0.027283943595112846,1,1.0,0.0,0.0,1.0,0,0,0
196911,0.9921259842519685,1.0,1.0,0.07789216087454098,0.15056760048721068,0.027283943595112846,3,1.0,0.0,0.0,1.0,0,1,0
196976,0.9921259842519685,1.0,1.0,0.1234391581952664,0.1996277710109622,0.057284765189131635,4,1.0,0.0,0.0,1.0,0,0,0
196983,0.9921259842519685,1.0,1.0,0.08322521872245424,0.13855298416565165,0.03719573810391549,3,1.0,0.0,0.0,1.0,0,1,0
196992,0.9921259842519685,1.0,1.0,0.0805539940242919,0.11095152253349573,0.04434501050165687,3,1.0,0.0,0.0,1.0,0,1,0
197008,0.9921259842519685,1.0,1.0,0.018813954767619552,0.031524482338611444,0.008335317096669313,3,1.0,0.0,0.0,1.0,0,1,0
197009,0.9921259842519685,1.0,1.0,0.1160735009411673,0.1387498172959805,0.07151027940516592,3,1.0,0.0,0.0,1.0,0,1,0
197024,0.9921259842519685,1.0,1.0,0.07145224196385326,0.10461583434835565,0.03710023657694438,3,1.0,0.0,0.0,1.0,0,1,0
197039,0.9921259842519685,1.0,1.0,0.1181953200572616,0.23768672350791717,0.03808193609683855,3,1.0,0.0,0.0,1.0,0,1,0
197041,0.9921259842519685,1.0,1.0,0.022750355201777418,0.035001218026796586,0.011203171774242815,3,1.0,0.0,0.0,1.0,0,1,0
197055,0.9921259842519685,1.0,1.0,0.03501638825197793,0.015729110840438487,0.030987436633683526,3,1.0,0.0,0.0,1.0,0,1,0
197070,0.9921259842519685,1.0,1.0,0.03595956804243906,0.014162241169305723,0.032539336446963996,3,1.0,0.0,0.0,1.0,0,1,0
197073,0.9921259842519685,1.0,1.0,0.0356268388987202,0.013320341047503044,0.03249439455191877,3,1.0,0.0,0.0,1.0,0,1,0
197079,0.9921259842519685,1.0,1.0,0.09799544107407113,0.15197661388550546,0.04782028297945102,3,1.0,0.0,0.0,1.0,0,1,0
197081,0.9921259842519685,1.0,1.0,0.0437049121823141,0.0750557856272838,0.018705659378355277,3,1.0,0.0,0.0,1.0,0,1,0
197084,0.9921259842519685,1.0,1.0,0.09613926861304271,0.1365281364190012,0.05144372326747239,3,1.0,0.0,0.0,1.0,0,1,0
197090,0.9921259842519685,1.0,1.0,0.061644111297898575,0.0756326431181486,0.03727649307157488,7,1.0,0.0,0.0,1.0,0,0,0
197094,0.9921259842519685,1.0,1.0,0.049048703228411844,0.08204433617539585,0.021781370320512954,4,1.0,0.0,0.0,1.0,0,0,0
197105,0.9921259842519685,1.0,1.0,0.09556437168528653,0.13005018270401947,0.05317609287804385,3,1.0,0.0,0.0,1.0,0,1,0
197111,0.9921259842519685,1.0,1.0,0.05238203208957927,0.08409841656516442,0.024530550306482653,7,1.0,0.0,0.0,1.0,0,0,0
197118,0.9921259842519685,1.0,1.0,0.11104432676685211,0.1521909866017052,0.0614025663226505,3,1.0,0.0,0.0,1.0,0,1,0
197125,0.9921259842519685,1.0,1.0,0.07857438978414197,0.11014080389768573,0.04256489012759987,3,1.0,0.0,0.0,1.0,0,1,0
197177,0.9921259842519685,1.0,1.0,0.03785062339756705,0.018471132764920826,0.03296628444989365,2,1.0,0.0,0.0,1.0,1,0,0
197189,0.9921259842519685,1.0,1.0,0.04254237265395767,0.02645749086479902,0.034999905200690136,3,1.0,0.0,0.0,1.0,0,1,0
197190,0.9921259842519685,1.0,1.0,0.06715292526608269,0.12357612667478682,0.02576785685444654,3,1.0,0.0,0.0,1.0,0,1,0
197195,0.9921259842519685,1.0,1.0,0.03753198157646531,0.013074786845310596,0.03457717050042097,7,1.0,0.0,0.0,1.0,0,0,0
197197,0.9921259842519685,1.0,1.0,0.06875015932091054,0.10726041412911083,0.03331879743915464,3,1.0,0.0,0.0,1.0,0,1,0
197200,0.9921259842519685,1.0,1.0,0.09983081796361715,0.16946552984165653,0.04343985264676162,3,1.0,0.0,0.0,1.0,0,1,0
197202,0.9921259842519685,1.0,1.0,0.061120197061518666,0.09238294762484774,0.030692505447449225,3,1.0,0.0,0.0,1.0,0,1,0
197203,0.9921259842519685,1.0,1.0,0.12006759231556675,0.1307400730816078,0.07857739240102776,3,1.0,0.0,0.0,1.0,0,1,0
197205,0.9921259842519685,1.0,1.0,0.06737899325284329,0.08061973203410475,0.041482773560964026,2,1.0,0.0,0.0,1.0,1,0,0
197211,0.9921259842519685,1.0,1.0,0.03580997409274288,0.013869914738124238,0.03248807459792804,3,1.0,0.0,0.0,1.0,0,1,0
197214,0.9921259842519685,1.0,1.0,0.08984223540318587,0.1362669914738124,0.04494610834788677,2,1.0,0.0,0.0,1.0,1,0,0
197217,0.9921259842519685,1.0,1.0,0.025487991563706226,0.02541875761266748,0.0175217213307576,3,1.0,0.0,0.0,1.0,0,1,0
197220,0.9921259842519685,1.0,1.0,0.03698593011882992,0.01715176613885505,0.03253652757852367,3,1.0,0.0,0.0,1.0,0,1,0
197227,0.9921259842519685,1.0,1.0,0.03708051642783065,0.01520097442143727,0.033338459518236926,3,1.0,0.0,0.0,1.0,0,1,0
197236,0.9921259842519685,1.0,1.0,0.033835736451685174,0.012041900121802679,0.031080129292214306,3,1.0,0.0,0.0,1.0,0,1,0
197239,0.9921259842519685,1.0,1.0,0.041083999350641505,0.029419732034104747,0.03240591519604848,3,1.0,0.0,0.0,1.0,0,1,0
197251,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,1.0,1.0,0.0,0,0,0
197257,0.9921259842519685,1.0,1.0,0.06752657472787989,0.12234445797807551,0.026602792998333638,3,1.0,0.0,0.0,1.0,0,1,0
197262,0.9921259842519685,1.0,1.0,0.09039432428480004,0.18365895249695494,0.028447517346518156,3,1.0,0.0,0.0,1.0,0,1,0
197266,0.9921259842519685,1.0,1.0,0.10414958858309709,0.20523069427527404,0.03507363799724871,3,1.0,0.0,0.0,1.0,0,1,0
197268,0.9921259842519685,1.0,1.0,0.09333857471178009,0.15276589524969547,0.04266109387168106,3,1.0,0.0,0.0,1.0,0,1,0
197269,0.9921259842519685,1.0,1.0,0.07754869853263764,0.08570231425091351,0.050297002726709034,3,1.0,0.0,0.0,1.0,0,1,0
197272,0.9921259842519685,1.0,1.0,0.082783145122231,0.16458172959805115,0.027354165306121014,3,1.0,0.0,0.0,1.0,0,1,0
197276,0.0,0.0,0.0,0.0,0.0,0.0,4,0.0,1.0,1.0,0.0,0,0,0
197282,0.9921259842519685,1.0,1.0,0.03530484295318581,0.014651400730816078,0.031677716052893795,7,1.0,0.0,0.0,1.0,0,0,0
197285,0.9921259842519685,1.0,1.0,0.060834425659856896,0.09188209500609013,0.030573830755845428,2,1.0,0.0,0.0,1.0,1,0,0
197289,0.9921259842519685,1.0,1.0,0.03609641631929118,0.013090377588306942,0.03306880814796557,3,1.0,0.0,0.0,1.0,0,1,0
197290,0.9921259842519685,1.0,1.0,0.09704152808542553,0.1524423873325213,0.04665390035960538,2,1.0,0.0,0.0,1.0,1,0,0
197291,0.9921259842519685,1.0,1.0,0.1027911681878739,0.15040194884287453,0.05340782452437079,7,1.0,0.0,0.0,1.0,0,0,0
197292,0.9921259842519685,1.0,1.0,0.06901916010040907,0.10356151035322776,0.034933194575232376,3,1.0,0.0,0.0,1.0,0,1,0
197294,0.9921259842519685,1.0,1.0,0.03214727021228924,0.052014616321559064,0.014909473681253822,3,1.0,0.0,0.0,1.0,0,1,0
197298,0.9921259842519685,1.0,1.0,0.11497536060191774,0.16333447015834346,0.06150228115228209,3,1.0,0.0,0.0,1.0,0,1,0
197299,0.9921259842519685,1.0,1.0,0.09022930136271368,0.1295512789281364,0.047771127781745304,3,1.0,0.0,0.0,1.0,0,1,0
197303,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,1.0,1.0,0.0,1,0,0
